dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
Q9Z1J3_Cysteine desulfurase, mi.	23.1108557137858	23.2481832561318	23.086665916614	23.1234648520469	23.2027197546427	23.1479466025097	22.9044865234577	22.8954755293557	23.1522641051001	22.8154003985374	22.9607004573036	23.1143314109965	23.2235600057681	23.1483327387192	22.7537139759308	22.8847418790057	22.5956325349711	22.6200412427052	22.8007754130442	23.0789027865172	22.9829481542449	22.8741214521869	22.9246483421342	22.650899558086	22.7675646755033	22.9170332050467	19.9205716589689	22.7544281971615
P35980_60S ribosomal protein L18	27.1852568646317	27.2926537322984	27.217522753886	27.2624303909949	27.2136361614118	27.2746630866816	27.2744537997449	27.2014601931049	27.0076100757464	27.0354594346049	27.0675887977191	27.1663595647582	27.2469474226012	27.4926121274125	27.0245470544717	26.9924074882386	26.966899599829	27.0200780879417	27.1151219368975	26.9438045086151	27.0858868624929	27.0343988397097	26.9822685040021	27.0756426828095	27.1121456416215	26.9490618798033	26.9868742613159	26.9938513490037
P14115_60S ribosomal protein L2.	26.2051608437529	26.1591922905162	26.1040162405546	26.2627558243719	26.2722231223078	26.2120722630693	26.4063782501108	26.2210980891211	25.9720402256027	26.182936374042	26.2690373368314	26.2998857438098	26.2692984977039	26.2925815615733	26.1422220698446	25.9515755343738	26.0025432721787	26.132398060628	26.1784148713386	26.0374249618867	26.0500527231893	25.9010891392301	26.0375566726674	26.0950521661109	26.0285151688677	25.781062697057	26.0158471808952	25.9424754885199
Q9D6K5_Synaptojanin-2-binding p.	22.3120894103184	22.6496175639651	22.1593181152737	22.3218769119426	22.2832134339239	22.4665116600687	21.5091865215277	21.6401449604072	21.5344237676251	22.0068511459097	21.6711490575103	22.1046712112691	22.2540136334788	22.4934336756384	21.6380270681927	21.7223432132081	21.8472540942724	22.0504741035681	21.8879465388358	21.9589137404847	21.7210409709977	21.8141499971751	22.0124623992286	21.9766024913384	22.1105914729702	22.0347762980697	21.8228918001487	21.961931135121
P62806_Histone H4	29.8678632356195	29.7786332338239	29.7972821464037	30.025454903722	29.9108881660896	29.7837153650096	29.325529453212	29.5495271175193	29.5202875217433	29.5284938155049	29.5018085211587	29.4099383279188	29.7751945082756	29.8227771695443	29.4457424751588	29.3950738482162	29.2552242666095	29.5115708627778	29.3626290491196	29.5319585820594	29.527405892045	29.6444212828727	29.4923024743294	29.5972461444622	29.5350453706628	29.4050530156835	29.4051089940699	29.5932080477222
P68510_14-3-3 protein eta	23.168495844123	23.1974797844105	23.0715880565792	23.1741712276773	23.0542103137661	23.243736351342	22.8774551778217	22.5737681715381	22.6187049747646	22.5738310283931	22.6938642264709	22.7275583239836	23.0300765578393	23.3147129529307	22.5547163620302	22.9513608495038	22.7608708766994	22.7438651113041	22.6575749043536	22.5424026673796	22.5904039613161	22.9267461549726	22.7851854343889	22.2042744127643	22.4891808407571	22.7856916190055	22.6769363943653	22.7671762868945
Q9CQ91_NADH dehydrogenase [ubiq.	21.5198736462222	21.7346875029259	21.4928029227675	21.6772057339977	21.5671407261473	21.884704714421	21.828982979239	21.4328810829769	21.5204881204995	21.7345213022741	21.5691507635171	21.7472734045872	21.6072086119289	21.4191220610842	21.6044706573705	21.2029778103137	21.2206190752452	21.5423228377935	21.7505809540694	21.547320546058	21.5546526668073	20.8246101671421	21.1311493639134	21.7836826975415	21.5919311200606	21.2606575692303	21.6549621015087	20.8679128083773
Q9D0T1_NHP2-like protein 1	22.9264410567099	22.946786989189	22.9095853157011	23.2333411499695	22.7206557150465	22.8573303982068	22.7827432163484	22.7357072332207	22.6406173017234	22.8060659506709	22.6387900796818	20.0469655973057	22.8447588167643	22.9951546022593	22.6595371492136	22.2739014321776	22.458043081923	22.7488906711852	22.6901426261455	22.2484490877891	22.3456180252525	22.2947083807019	22.7201321363304	22.7236851059903	22.6355434385117	22.4103687934258	22.7056969245188	22.4877600706928
P62751_60S ribosomal protein L2.	26.6234110047895	26.7285272634408	26.5863335826262	26.6629093254757	26.6914844413754	26.7071605730875	26.7593272433233	26.6242586603469	26.5529820051335	26.5578505780457	26.5859397190715	26.5459886676271	26.5544050014875	26.8394642769891	26.5319189725609	26.3027372242511	26.4765650152964	26.5581373675222	26.6070556233695	26.5447845392328	26.5119650560235	26.3993562950207	26.4328614630167	26.4207119854814	26.2789652187015	26.3109387567679	26.3862264211617	26.3623407700699
Q9CPQ1_Cytochrome c oxidase sub.	26.2947048755317	26.5025782364504	26.0364074009116	26.4771369303656	26.2027255826977	26.1390129291663	25.8767233929405	26.0422319809681	25.9896205754467	25.9659637298307	25.8201499351044	26.0395178406693	26.3355436933046	26.6304142279058	26.0977932860011	25.7063124133034	25.7845517798357	25.898916672375	26.0398909510107	26.0394211173972	26.1742136009778	25.7601266334289	25.8744195235211	26.0021452636541	26.0580105561885	25.8886390280014	26.0965491670753	25.9047282317396
A2ATU0_Probable 2-oxoglutarate .	23.2969530243679	23.5964262568991	23.4498997527065	22.9309799198417	23.7502278418568	23.1213026901298	23.7722959457892	23.8804427928378	24.2861181945693	24.2402808132566	24.1442121420293	23.9462449512001	23.3468740243212	23.2904568054266	24.1050879723401	23.7568989333129	23.8907900994201	24.4997139199949	23.8632859443441	24.7052666222609	24.0246383554133	24.1132892627846	24.0880862144802	24.3080552536444	24.1219802053827	24.2140664961254	24.3104671713618	24.2061291767181
P56135_ATP synthase subunit f, .	25.3052931934521	25.5525118560398	25.4592123397287	25.3375082560592	25.3490874878012	25.4145756949534	24.808956616099	25.0719439665678	25.0293467156104	25.3073617596349	25.119757410398	24.7523720707247	25.4001853794043	25.0668003559264	25.053825314609	24.8032008238725	24.7790272702885	24.899982117078	24.9835924340082	24.9962219300116	25.2824572711264	24.996231931127	24.993848585526	25.2007720155779	25.1531638875868	25.0213375390422	25.1040132001829	25.0527982028835
P70168_Importin subunit beta-1	23.7843910260936	23.5633950663721	23.8485474899286	23.9018706186047	24.0834551424057	23.5296167804867	23.9174412834934	24.052153087359	23.8942348353739	24.0603949628638	23.926157706325	23.9069898376501	23.9825364335693	23.8318446568747	24.02042726389	24.3408553560936	24.2260268450654	24.3348105192818	23.9277027426086	24.3171551883016	23.7210184344794	24.5561839685315	24.348845241177	24.0030381399748	24.2137006753111	24.2457169117255	23.8912203185478	24.2312591274257
P52503_NADH dehydrogenase [ubiq.	24.0362244320404	24.2813670716538	24.1541099412342	24.3690015367206	24.335084991942	24.2614476241731	24.1864655102375	24.0797031960682	24.051029167807	24.2287723140554	24.2700413346192	24.2833071314933	24.36937449571	24.4166547772083	24.265796724726	23.6085283817667	23.4738936130735	24.135088931638	24.3607629773727	24.2103911749866	24.229256258065	23.7356541465117	24.0277580496398	24.3556021996993	24.2392987174019	23.8604349614794	24.3941587219692	23.9330145069406
P62900_60S ribosomal protein L31	26.4716211400954	26.5760793632847	26.5045079431882	26.5542002795679	26.5119519099433	26.526677606883	26.548348872657	26.4800705453923	26.33338959886	26.4599223423855	26.3926833554473	26.418947381404	26.4965497876301	26.8257294780391	26.384897683779	26.3425371206744	26.1849214878932	26.3311519005023	26.3848668632998	26.4131461276988	26.3370402399048	26.2942481491143	26.2194490580632	26.3847344858059	26.3413643537453	26.1441030465144	26.3350278655722	26.2327212934133
Q8R0Y6_Cytosolic 10-formyltetra.	30.1701365628085	30.2569934112032	30.4338604677949	30.260482708415	30.4138661229834	30.2934152363294	30.4010763745222	30.3670811564309	30.5133619582672	30.6724052704449	30.5221350209248	30.5298852948966	30.5967892937273	30.1253887170867	30.664131597102	30.7204528195297	30.6531454229656	30.8765093588169	30.3684278625147	31.011077929425	30.423812743299	30.8414807529304	30.5846170035365	30.7032415300414	30.6613311216405	30.7957490670237	30.8057045173725	30.8339347110332
P60867_40S ribosomal protein S20	26.8996106468754	27.0039021638311	26.9723516980958	27.0703004838322	26.9589393096666	26.9781359356257	27.0801230015481	26.9665632740474	26.702864698132	26.7745678098248	26.7947360222354	26.8643603547753	26.9904583053879	27.189690660639	26.8236217610285	26.6974799584364	26.7926830755181	26.7414421949694	26.7688899058952	26.7948233611962	26.6960338399242	26.8160116633445	26.7524032089051	26.7478875936877	26.7986227872085	26.6408204900052	26.7693404936186	26.7343091825872
P62270_40S ribosomal protein S18	27.1059888905858	27.2018099905625	26.9517864529338	27.0566018311732	26.9434489828676	27.0925781166623	27.1440182233308	27.0613545457377	27.0104941297844	27.1173468063133	26.9208969861197	27.0598243515373	27.0151655838589	27.1983531614426	26.9144330369938	26.7924487548877	26.8203352907407	26.875469366153	27.0326435704575	26.9310963701042	26.9964315078561	26.8166443466327	26.8638872742831	26.9120601558876	26.8676832274425	26.7096717788695	26.8762705585498	26.7586335379559
Q9DCQ2_Putative L-aspartate deh.	27.011139880258	27.0432734830561	27.092735691437	27.1050246503255	27.016984387173	27.1741936338582	26.7129700417082	26.7553778369115	26.7076331723382	26.6827021082098	26.9436580526339	26.9506819896686	27.0321104842551	27.2096148901292	26.6861357576324	26.7616531820597	26.7780989927132	26.8817635360563	26.7825064757276	26.7138678795164	26.6115412123166	26.992930558951	26.7209894286276	26.7638338878594	26.6698022399148	26.830542672562	26.690134951388	26.7114687965592
Q9D071_MMS19 nucleotide excisio.	17.1612059058308	16.9197768581625	17.2719887322994	17.0325833432688	17.1945493059042	16.8589228166671	17.4361389057157	17.3509012944245	17.7558286673729	17.5650781225198	17.7149557547265	17.4680435105473	17.3867005787147	17.2428971092931	17.7169037741262	17.9014588295248	17.5114748649984	17.5071085373926	16.9413749228394	17.7354831072673	17.3011391745281	17.8483391802185	17.5361569685261	17.3986733922379	17.466936354944	17.4822162428473	17.3561488985402	17.6608296955744
Q9CQ54_NADH dehydrogenase [ubiq.	24.3297428336531	24.4733313119759	24.307142011866	24.705770316209	24.4976385646039	24.4523244535736	24.4490675164914	24.571121655998	24.407713936274	24.3870240234887	24.4599019614136	24.3654176313435	24.5270124345594	24.3628604333161	24.5636880864945	24.0384870193009	24.1920176348024	24.1925689951111	24.5034954328533	24.4608999157411	24.5182855222393	24.1188351176216	24.1286076648375	24.4704892075017	24.4651922154495	24.0993144181036	24.5219350103717	24.2053347829418
P35576_Glucose-6-phosphatase	23.2489073731036	23.054350604182	23.1885073528088	22.8783258131403	22.5486256815088	22.711413970132	23.9958063913611	23.846280320562	23.6883730474088	23.4493765125109	23.6436292098555	23.7820323778294	23.140120944062	22.8903115049674	23.9373521767016	23.9364705347156	23.6909149030085	23.6902460182033	23.8885694503242	23.458516005212	23.7259442995999	23.4887329404837	23.666842586064	23.8394814810572	23.6806884182997	23.326398352033	23.4721425749324	23.5212131848439
P61089_Ubiquitin-conjugating en.	25.4072516833973	25.2814519746822	25.4197615581089	25.4298597806802	25.3483803486183	25.365890145811	25.2516824891779	25.12342001437	25.0862789531248	25.1723510497499	25.2967391058294	25.176466129038	25.2811246460078	25.3871582951402	25.0404564558385	25.1829487970649	25.1685255306639	25.1882435257058	25.1983282793891	25.1003829093701	24.9796363551513	25.2266866222853	25.1569827946098	25.1071966383569	25.008186150907	25.1261982640241	25.1135690653713	25.1205649021388
Q6PB66_Leucine-rich PPR motif-c.	24.1476695078217	24.2638697703093	24.0427393021009	23.6922597257976	24.3632531664987	23.8722215247842	24.1309571365997	24.5453421833984	24.7935573710615	24.8545097470601	24.6634481125599	24.7079113721086	24.3607312351537	24.2877640845877	24.6581857634536	24.6604660236162	24.5005593949086	24.7926475327186	24.2386177178526	25.1933456296391	24.4950880605598	24.8472615506728	24.9087312404625	24.8237457496397	24.9764655332752	24.7770460750397	24.9057817758236	24.6142096178153
Q8VCB3_Glycogen [starch] syntha.	25.4409221264072	25.4320499312005	25.4222308547487	25.6958960387214	25.7322237467084	25.4187981537333	25.9337157747517	26.07043774429	26.3371042301307	26.3005422050387	26.2307320329366	26.1324095144383	25.6854206999427	25.5479501463494	26.197574269576	25.8874762037217	25.7911320788735	26.2286679616133	26.1303232646185	26.1241197337796	26.0084199020229	25.7843010560887	25.9800829073913	26.2879329935824	26.0611277328895	26.0484003961202	26.3426472518166	26.0379609463075
Q9WTI7_Unconventional myosin-Ic	21.4026903329046	20.8009087843779	21.3193926325655	20.8858277091081	21.2364727941653	20.6582803559025	21.3438296823468	21.3380682329201	21.8711952654478	22.0570251056136	21.1438628828104	21.5107510108904	21.3648021961782	21.271394063996	21.2373835801162	22.065281683081	21.8445548322487	21.5488716369937	18.669569047105	20.2091658251192	20.3862712975054	21.7421442140451	22.0118165582568	21.4783666200161	21.4583734435502	21.791215362885	21.4426436218293	21.4270736622625
Q8QZR3_Pyrethroid hydrolase Ces.	26.4604318981221	26.2392822536251	26.6457623139193	26.4131347619084	26.6261422543493	26.1480620817259	26.7798870408089	27.1807884622141	27.1235215286656	26.8487304744498	26.9089489741794	26.6925060006018	26.170465002329	25.8399063276109	26.878056901587	26.9515244006524	27.0751105603225	27.3205776055661	26.7006556063613	27.1897266997887	26.8067011415953	27.1634056805257	26.6786322662342	26.8436327114347	26.8557085609494	26.7834744874895	26.7752193293775	27.0435109631312
Q99J56_Derlin-1	18.7295134056617	18.1236415052482	18.5577911009342	18.692381821201	18.0945111900757	18.3357164979708	19.2977205236176	19.6567574048717	18.893162265573	18.9532579342303	18.934309421863	18.9295103669639	18.7757900084931	18.2040382496999	19.0304302199076	19.0716325705862	19.1541368403466	18.6802494187567	19.0157080156198	19.0007106223738	19.0117109950396	19.2217754554748	18.9484784548138	18.9052975624869	18.963631062396	18.8415523395539	18.4646716169225	19.1520135389455
P03921_NADH-ubiquinone oxidored.	22.3686031723586	22.5090728083067	22.2668425746813	22.5639891905237	22.2210644482377	21.991408961573	22.9172934924697	22.942593609597	22.5411936500074	22.8640239138204	22.5799403606864	22.8703512666555	22.5175446880494	22.2909635124697	22.8173655678959	22.9112270236549	22.9500604073841	22.7006001558037	23.0673211074187	23.2585354119487	22.8846904630857	22.759111220252	22.9898305947882	22.8474022591066	22.9432000805934	22.539744661073	22.8306645206129	23.1715892917927
Q6ZWV7_60S ribosomal protein L35	25.7030426147807	25.8967960740232	25.4604027747854	25.6890397073779	25.4978282092435	25.7346113300039	25.7833718700425	25.4158155109545	25.2569066246805	25.4786183073032	25.4130251032625	25.5667074496653	25.704394022534	26.2046662107944	25.6295884132249	25.2110510082962	25.2908497860065	25.5275817615971	25.647511017019	25.1501997262161	25.5664693940725	25.2071579426951	25.2897670379619	25.2961755978727	25.3924853991011	25.2691142628963	25.643829222643	25.0051341667452
Q8CHR6_Dihydropyrimidine dehydr.	25.2553280126092	25.4384753777217	25.5504951606195	25.0413777488295	25.6797939496425	25.2549122632	25.6127445625436	25.2274073574163	25.5398232138534	25.7391185511741	25.6223710398099	25.3922627803989	25.6537962015333	25.3925236561841	25.7757165658507	25.9497410570307	25.7890327880906	26.1780838285649	25.2418148826224	26.1615492576933	25.4708910627387	25.854996941807	25.8157321512664	25.7535961627611	25.7573742397332	26.117231537588	25.894950579829	25.9275843905691
Q9CQ75_NADH dehydrogenase [ubiq.	23.6591434978826	23.5910671045548	23.5368743164338	23.7375697115094	23.551348604623	23.6761997561524	23.535002522364	23.4815920254047	23.506793270571	23.5667833869416	23.5471927334196	23.7346141206703	23.6575339095431	23.136514315721	23.5670305618009	22.9247161108334	23.2908687644697	23.4208254294314	23.4770624261861	23.3778351230496	23.5930651965545	23.1229830898342	22.9606743007432	23.5138892421184	23.6727028615541	23.252190289641	23.7747742935631	22.9707021366886
P0C0S6_Histone H2A.Z	24.245756364672	24.1247918266848	24.2624179169774	24.3831853594232	24.3674104851334	24.2677058233494	23.8151145120951	23.9066459467436	23.7814779827093	24.073216669364	24.0391099859431	23.8946310040757	24.0616754184124	24.0222020228109	23.8635656572712	23.9132253497695	23.8480049897169	23.9399240406997	23.8744501058906	23.7167795926868	23.9161673067432	24.0452449011445	23.8272529501615	23.9897372373875	24.0512081109888	23.6657849067211	23.9973908149715	23.6852951433726
Q9D0R2_Threonine--tRNA ligase, .	25.6923713741657	25.436077482218	25.6108211977089	25.5258609222154	25.6253998368287	25.3263034338699	25.9501255686078	25.8860590664258	25.745907033318	25.8376750876002	25.8810552249421	25.8966523420636	25.7401846798253	25.5329038914817	25.7728999788708	25.9815006511214	25.91291262863	25.8143794505974	25.5931735048019	25.8152614208199	25.6239516868719	25.889017976997	25.8330346413074	25.8352499297697	25.8426068123193	26.00116144715	25.828110813332	25.7607354775641
P62911_60S ribosomal protein L32	24.6866778020188	24.7563641154304	24.556915166454	24.5145085575009	24.6431943037604	24.6739868275049	24.8042107019693	24.5536884648043	24.4670731412599	24.6221743985934	24.5479581454824	24.5183447197111	24.8478609956408	24.6721376234028	24.6203727670133	24.4552169590427	24.223579153919	24.6736664283101	24.7078894718767	24.0309230289975	24.569811464235	24.4953771084714	24.3813611527794	24.456635913328	24.2654578119639	24.3469181078263	24.4514817930269	24.2617729923981
Q91WS0_CDGSH iron-sulfur domain.	25.9857476263692	26.0666070784344	26.0529195651308	26.0207183770893	25.887694380202	26.0779606743519	25.7292454492619	25.834220847595	25.8577708051565	25.8497520298013	25.7831885993064	25.7588745331978	25.9372306617822	25.8402220225952	25.8214513041542	25.5024468832843	25.7910980880744	26.050475099986	25.9978114093879	25.9200372218995	25.9328042493013	25.7385145324293	25.7151501051703	25.7376272660468	25.7756079701271	25.7734399716471	25.8155361381092	25.6979097265256
