variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M579T11_Uridine.5..diphosphate.g.	metabolomics_liver_hilic_neg	LAT	hilic	Uridine 5'-diphosphate-glucuronic acid;UDP-α-D-Glucuronic acid;Uridine 5'-diphosphoglucuronic acid;UDP-Glucuronic acid	CHEBI:17200	2	a,b	C00167	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism|Ascorbate and Aldarate metabolism|Pentose and Glucuronate interconversions	UDP sugar|Sucrose|Glucuronate	HMDB00935	CID17473	C15H22N2O18P2	580.03428	HDYANYHVCAPMJV-LXQIFKJMSA-N	InChI=1S/C15H22N2O18P2/c18-5-1-2-17(15(26)16-5)12-9(22)6(19)4(32-12)3-31-36(27,28)35-37(29,30)34-14-10(23)7(20)8(21)11(33-14)13(24)25/h1-2,4,6-12,14,19-23H,3H2,(H,24,25)(H,27,28)(H,29,30)(H,16,18,26)/t4-,6-,7+,8+,9-,10-,11+,12-,14-/m1/s1	M579T11	579.027530968593	655.532947622271			2032	NA		2.82311778764355	4.11034428931476e-06	1	-0.843058922436203	0.242210791484047	0	2.07249376117088		-0.00709249297901764
M606T9_Uridine.5..diphospho.N.a.	metabolomics_liver_hilic_neg	LAT	hilic	Uridine 5'-diphospho-N-acetylglucosamine;Uridine diphosphate N-acetylglucosamine;UDP-N-acetylglucosamine;UDP-N-Acetyl-α-D-glucosamine	CHEBI:16264	2	a,b	C00043	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism	UDP sugar	HMDB00290	CID445675	C17H27N3O17P2	607.08157	LFTYTUAZOPRMMI-CFRASDGPSA-N	InChI=1S/C17H27N3O17P2/c1-6(22)18-10-13(26)11(24)7(4-21)35-16(10)36-39(31,32)37-38(29,30)33-5-8-12(25)14(27)15(34-8)20-3-2-9(23)19-17(20)28/h2-3,7-8,10-16,21,24-27H,4-5H2,1H3,(H,18,22)(H,29,30)(H,31,32)(H,19,23,28)/t7-,8-,10-,11-,12-,13-,14-,15-,16-/m1/s1	M606T9	606.074855052233	556.493621733706	[785][M]-	[M-H-C4H8]- 663.162	6	417	@M607.0783T9.27|-13C|@M608.0797T9.28|-18O|-13C2|@M704.0519T9.26|-(H3PO4)	1.21397341941321	4.11034428931476e-06	1	-0.524472778437385	0.0596518256244132	0	1.96390884903601		-0.0343872615791157
M348.5228T10.34	metabolomics_liver_hilic_neg	LAT	hilic			NA												M349T10	348.522773528414	620.401411381551	[538][M]2-	[M-H+Cl]2- 663.083 [M-2H]2- 699.06	26	269	@M349.0247T10.34|-13Cdb	1.24103044926302	4.20375754526185e-06	1	-0.233563562724154	0.565704877702534	0	2.02066309264943		0
M803.2355T5.13	metabolomics_liver_hilic_neg	LAT	hilic			NA												M803T5	803.235485566502	307.80472611095	[871][M]-		9	475	@M804.2386T5.13|-13C|@M805.2409T5.13|-18O|-13C2	2.02652002096256	4.76243764925806e-06	1	-1.04863004339429	0.0195505529189787	1	1.768103823858		-0.0558896305592118
M346T8_5..AMP.5..Adenosine.mono.	metabolomics_liver_hilic_neg	LAT	hilic	5'-AMP;5'-Adenosine monophosphate;Adenosine 5'-monophosphate|3'-AMP;Adenosine monophosphate;3'-Adenylic acid;3'-Adenosine monophosphate,|dGMP;Deoxyguanylic acid;2'-Deoxyguanosine 5'-monophosphate;Deoxyguanosine monophosphate	CHEBI:16027|CHEBI:28931|CHEBI:16192	2	a,b	C00020|C01367|C00362	Nucleotide metabolism	Purine metabolism	Adenine|Guanine	HMDB00045|HMDB03540|HMDB01044	CID6083|CID41211|CID65059	C10H14N5O7P	347.0631	UDMBCSSLTHHNCD-KQYNXXCUSA-N|LNQVTSROQXJCDD-KQYNXXCUSA-N|LTFMZDNNPPEQNG-KVQBGUIXSA-N	InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1|InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(17)7(4(1-16)21-10)22-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1|InChI=1S/C10H14N5O7P/c11-10-13-8-7(9(17)14-10)12-3-15(8)6-1-4(16)5(22-6)2-21-23(18,19)20/h3-6,16H,1-2H2,(H2,18,19,20)(H3,11,13,14,17)/t4-,5+,6+/m0/s1	M346T8	346.056189252168	488.380565690673	[534][M]-		15	268	@M347.0596T8.14|-13C|@M526.1196T8.12|-(C6H10O5)-(H2O)	1.96446978375167	5.13229534039727e-06	1	-1.12729637258378	0.00844099489718409	1	1.91403714832679		-0.0802788270209528
M110.9854T8.59	metabolomics_liver_hilic_neg	LAT	hilic			NA												M111T9	110.985359906143	515.285189353668		[M+Cl]- 76.0167	1288	22	@M111.9887T8.59|-13C|@M291.0491T8.57|-(C6H10O5)-(H2O)	1.80482124502247	5.13229534039727e-06	1	-0.130952698047	0.99907171404149	0	2.01258585999201	forest	0
M404.1321T10.38	metabolomics_liver_hilic_neg	LAT	hilic			NA												M404T10	404.132085481526	622.688588827809		[M-H]- 405.137	26	NA		3.06630708592384	6.14946279756864e-06	1	-1.27704443176594	0.0855671927269497	0	1.89002689782424		0
M560.1837T9.34	metabolomics_liver_hilic_neg	LAT	hilic			NA												M560T9.1	560.18373991191	560.230955028992	[756][M]-	[M+Cl]- 525.214 [M-H]- 561.191	19	366	@M561.1872T9.34|-13C|@M590.1943T9.37|-(CH2O)|@M658.1608T9.32|-(H3PO4)	-1.35041567385022	6.14946279756864e-06	1	0.127093235158281	0.936886978679672	0	2.2050969010472		0
M617.2418T10.37	metabolomics_liver_hilic_neg	LAT	hilic			NA												M617T10	617.241811916359	621.924716891884		[M-2H+Na]- 596.282 [M-H-CH2]- 632.267	26	422	@M632.2615T10.35|-(CH3.)	-1.57491016281011	8.0373847471415e-06	1	0.409056538911864	0.355820628872907	0	2.16796327489444		0
M649.2679T9.82	metabolomics_liver_hilic_neg	LAT	hilic			NA												M649T10	649.267911487326	589.371281779875	[811][M]-		35	436	@M650.2711T9.82|-13C	-0.959078891164555	8.71086256314196e-06	1	0.364268994228851	0.139540321960033	0	2.14778874973094		0.00581068675885514
M527.1232T8.12	metabolomics_liver_hilic_neg	LAT	hilic			NA												M527T8	527.123228854255	487.207597874287	[725][M+1]-		15	268	@M347.0596T8.14|+(C6H10O5)+(H2O)|@M526.1196T8.12|+13C	2.09899577577365	8.93834730100543e-06	1	-1.28807868797043	0.00609926088189166	1	1.88267756849767		0
M302.5339T9.27	metabolomics_liver_hilic_neg	LAT	hilic			NA												M303T9	302.533917984403	556.104199025937			6	227	@M303.0357T9.27|-13Cdb|@M303.5364T9.28|-13C	1.15302522357231	9.41961423600692e-06	1	-0.55771189063675	0.0460102712753504	1	1.87974367531721		0
M356.0159T9.27	metabolomics_liver_hilic_neg	LAT	hilic			NA												M356T9	356.015893092615	555.995660253547		[M-H-C2H4]- 385.054	6	NA		1.52714050501634	1.11677060590969e-05	1	-1.09168779220263	0.00132819619522644	1	1.71806186799726		0
M876.2553T10.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M876T10	876.255321629535	627.014382914811		[M-H-C3H2O3]- 963.286	26	NA		-0.787438393007347	1.18647472522152e-05	1	-0.0119036479558545	0.726030657730444	0	2.14297560017433		0
M615.1551T8.93	metabolomics_liver_hilic_neg	LAT	hilic			NA												M615T9	615.155078461593	535.917471634079		[M-H-CH3]- 631.189	10	NA		3.37338653747672	1.39193990245717e-05	1	0.150255329969799	0.618043879911876	0	1.99722336173519		0
M866.2204T9.75	metabolomics_liver_hilic_neg	LAT	hilic			NA												M866T10	866.220442957949	584.793485512248			1437	NA		2.4837598040368	1.66728581658524e-05	1	-2.91373835626752	9.66046323744848e-07	1	1.45268311278908		0
M640.1867T8.97	metabolomics_liver_hilic_neg	LAT	hilic			NA												M640T9	640.186652746017	538.287506630781	[808][M]-	[M-H-C6H10O5]- 803.249	10	434	@M641.1906T8.97|-13C	-1.60421193138594	1.66728581658524e-05	1	0.0863620893994224	0.959432505642376	0	2.02072254089746		0
M591.1423T9.83	metabolomics_liver_hilic_neg	LAT	hilic			NA												M591T10	591.142273646059	589.668268113999			2167	NA		-1.03453548309725	1.66728581658524e-05	1	0.0756948359414071	0.99907171404149	0	2.06048005020253		0
M588T10_Guanosine.5..diphospho.�.	metabolomics_liver_hilic_neg	LAT	hilic	Guanosine 5'-diphospho-β-L-fucose;GDP-β-L-fucose|ADP-glucose;Adenosine diphosphoglucose;Adenosine diphosphateglucose;Adenosine-5'-diphosphoglucose;Adenosine-5'-diphosphateglucose	CHEBI:17009|CHEBI:15751	2	a,b	C00325|C00498	Carbohydrate metabolism	Amino sugar and nucleotide sugar matabolism|Fructose and Mannose metabolism	GDP sugar|Mannose	HMDB01095|HMDB06557	CID10918995|CID16500	C16H25N5O15P2	589.0822	LQEBEXMHBLQMDB-JGQUBWHWSA-N|WFPZSXYXPSUOPY-ROYWQJLOSA-N	InChI=1S/C16H25N5O15P2/c1-4-7(22)9(24)11(26)15(33-4)35-38(30,31)36-37(28,29)32-2-5-8(23)10(25)14(34-5)21-3-18-6-12(21)19-16(17)20-13(6)27/h3-5,7-11,14-15,22-26H,2H2,1H3,(H,28,29)(H,30,31)(H3,17,19,20,27)/t4-,5+,7+,8+,9+,10+,11-,14+,15+/m0/s1|InChI=1S/C16H25N5O15P2/c17-13-7-14(19-3-18-13)21(4-20-7)15-11(26)9(24)6(33-15)2-32-37(28,29)36-38(30,31)35-16-12(27)10(25)8(23)5(1-22)34-16/h3-6,8-12,15-16,22-27H,1-2H2,(H,28,29)(H,30,31)(H2,17,18,19)/t5-,6-,8-,9-,10+,11-,12-,15-,16-/m1/s1	M588T10	588.075836465005	613.863254411637			1693	NA		1.56117071230644	1.89347850507648e-05	1	-0.176800175153971	0.881813830813507	0	1.94260346332478		0
M279.5883T9.33	metabolomics_liver_hilic_neg	LAT	hilic			NA												M280T9.1	279.58828484617	559.830726861072		[M-H+Cl]2- 525.214 [M-2H]2- 561.191	19	NA		-1.81303755511625	1.91934889697794e-05	1	0.190731705606822	0.911727705771884	0	2.12861246188272		0
M593.158T9.79	metabolomics_liver_hilic_neg	LAT	hilic			NA												M593T10	593.157960834105	587.632913820536	[778][M]-		35	409	@M594.1614T9.79|-13C|@M595.1631T9.79|-18O|-13C2	-0.917094818020317	1.91934889697794e-05	1	-0.0766757978327774	0.493779576961153	0	2.14708169130549		0
M973.3714T10.37	metabolomics_liver_hilic_neg	LAT	hilic			NA												M973T10.2	973.371433878437	622.312039863698			26	NA		-0.967762165635429	2.16445434832563e-05	1	0.341340384492307	0.205748944087129	0	2.07120194189669		0
M401.1571T5.46	metabolomics_liver_hilic_neg	LAT	hilic			NA												M401T5	401.157055349002	327.67996541209	[616][M]-		24	309	@M402.1605T5.46|-13C|@M403.1627T5.47|-18O|-13C2	-1.54355587700444	2.2310462852821e-05	1	0.977118952892614	0.00909155590029826	1	1.84013914884788		0
M289T9.1_D.Sedoheptulose.7.phosph.	metabolomics_liver_hilic_neg	LAT	hilic	D-Sedoheptulose 7-phosphate;Sedoheptulose 7-phosphate	CHEBI:15721	2	a,b	C05382					CID165007	C7H15O10P	290.04028	JDTUMPKOJBQPKX-GBNDHIKLSA-N	InChI=1S/C7H15O10P/c8-1-3(9)5(11)7(13)6(12)4(10)2-17-18(14,15)16/h4-8,10-13H,1-2H2,(H2,14,15,16)/t4-,5-,6-,7+/m1/s1	M289T9.1	289.033522951812	563.178650176324	[418][M]-	[2M-2H+K]- 126.036 [M-H-C5H8O4]- 422.084	19	124	@M199.0015T9.39|+(C3H6O3)|@M290.0369T9.39|-13C|@M387.0105T9.36|-(H3PO4)	1.46191589612384	2.2310462852821e-05	1	0.531448371478113	0.0632182660063702	0	1.85829360849468	plsda	0
M859.7725T10.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M860T10	859.772481034229	626.86382243854	[893][M+1]2-		26	461	@M858.7697T10.45|+13C|@M859.2709T10.45|+13Cdb	-1.41747878488055	2.2310462852821e-05	1	0.0464770788429369	0.896449640659296	0	2.05631005668764		0
M858.2681T10.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M858T10	858.268102674123	626.840973884169			26	461	@M858.7697T10.45|-13Cdb|@M859.2709T10.45|-13C|@M888.2836T10.44|-(CH2O)	-1.37993804143316	2.2310462852821e-05	1	0.028926397555793	0.858671754219948	0	2.05111326199707		0
M859.2709T10.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M859T10.1	859.270887349176	626.856328902302	[893][M]2-		26	461	@M858.2681T10.45|+13C|@M858.7697T10.45|+13Cdb|@M859.7725T10.45|-13Cdb	-1.37283916701905	2.2310462852821e-05	1	0.0335980707249242	0.867264368387271	0	2.04972074827207		0
M631.2581T10.35	metabolomics_liver_hilic_neg	LAT	hilic			NA												M631T10.1	631.258143043617	620.746747715875	[801][M]-	[M+Cl]- 596.282 [M-H]- 632.267	26	422	@M632.2615T10.35|-13C	-1.3071353034635	2.2310462852821e-05	1	0.449035986683471	0.224603013593871	0	2.09693443777062		0
M414.6351T10.43	metabolomics_liver_hilic_neg	LAT	hilic			NA												M415T10	414.635074716047	625.816265461702	[632][M+1]2-		1879	272	@M383.6221T10.44|+(CH3O.)|@M413.6326T10.43|+13C|@M414.1337T10.43|+13Cdb|@M444.642T10.43|-(CH2O)	-1.197776297796	2.2310462852821e-05	1	-0.0320719137589709	0.704552082756779	0	2.00757130588546		0
M220.1075T3.43	metabolomics_liver_hilic_neg	LAT	hilic			NA												M220T3.1	220.107507159101	205.845995415443	[275][M+1]-		691	NA		-1.14707779292319	2.2310462852821e-05	1	0.0484164413254398	0.925553448350525	0	1.98105921892559		0
M828.7746T10.46	metabolomics_liver_hilic_neg	LAT	hilic			NA												M829T10	828.7745517224	627.416245625264	[884][M+1]-		26	461	@M827.7705T10.45|+13C|@M828.2721T10.45|+13Cdb|@M829.2741T10.44|-13Cdb	-1.86192615116495	2.28135648276757e-05	1	0.0671596756226869	0.910554219699546	0	2.02211624561401		0
M481.2409T2.96	metabolomics_liver_hilic_neg	LAT	hilic			NA												M481T3.1	481.240857667904	177.400692287067			22	NA		-1.80115116332494	2.28135648276757e-05	1	0.226504187637172	0.847314839835446	0	2.06761432592055		0
M253.0933T7.17	metabolomics_liver_hilic_neg	LAT	hilic			NA												M253T7	253.093319731671	430.192353442066		[M-H-CH2]- 268.127	3	NA		-1.64338387943699	2.28135648276757e-05	1	0.246928771107356	0.770033420074874	0	2.02493171895656		0
M293.5344T10.22	metabolomics_liver_hilic_neg	LAT	hilic			NA												M294T10	293.534410756151	612.949687343379			1705	NA		1.13163754099297	2.28135648276757e-05	1	-0.196396825821392	0.688532908417314	0	1.85627244580247		0
M652.2337T4.99	metabolomics_liver_hilic_neg	LAT	hilic			NA												M652T5	652.233705210021	299.609212539804	[813][M]-		12	437	@M653.2371T4.99|-13C|@M654.2394T5|-18O|-13C2	0.972967698112971	2.28135648276757e-05	1	-0.445228208626681	0.0855671927269497	0	1.79607585225668		0
M858.7697T10.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M859T10	858.769703716762	626.856328902302			26	461	@M858.2681T10.45|+13Cdb|@M859.2709T10.45|-13Cdb|@M859.7725T10.45|-13C	-1.35948670334041	2.47990007357793e-05	1	0.0290970291007078	0.861101442798241	0	2.03548668851162		0
M439.1412T2.29	metabolomics_liver_hilic_neg	LAT	hilic			NA												M439T2	439.141170546953	137.441006337988		[M+Cl]- 404.176	18	NA		8.47641938202508	2.77944677615759e-05	1	-2.98103899724647	0.220815319718234	0	1.7846402598539	svm	0
M367.1362T5.37	metabolomics_liver_hilic_neg	LAT	hilic			NA												M367T5	367.136178535774	322.374707970551	[567][M]-	[3M-2H+K]- 110.058	9	281	@M368.1398T5.36|-13C	-1.03525862544396	2.81682094697071e-05	1	0.414534986549057	0.157127970370249	0	1.93587918002799		0
M318.0615T6.35	metabolomics_liver_hilic_neg	LAT	hilic			NA												M318T6	318.061451511975	380.968654846302			7	NA		0.92133719341016	3.11601091290867e-05	1	-0.701611939791142	0.00163687261612045	1	1.66864808426497		0
M825.2533T10.64	metabolomics_liver_hilic_neg	LAT	hilic			NA												M825T11	825.253302328458	638.22053301081	[882][M]-		2127	479	@M826.2572T10.68|-13C	-0.773678078906213	3.21734443938426e-05	1	0.00216543162853711	0.810965411000129	0	2.07387939285626		0
M289.0682T9.72	metabolomics_liver_hilic_neg	LAT	hilic			NA												M289T10.1	289.068201489311	583.194020079338	[420][M]-	[M-2H+K]- 252.127	17	190	@M271.0575T9.72|+(H2O)|@M290.0714T9.72|-13C	-0.612233600324068	3.29111448237425e-05	1	0.0143199032829564	0.869563598724606	0	2.13518388268272		0
M478.1685T8.62	metabolomics_liver_hilic_neg	LAT	hilic			NA												M478T9.1	478.16845838244	517.122156135552			1305	NA		-1.38891704135503	3.41101037676015e-05	1	0.233035781680657	0.720606370335672	0	2.07375550795598		0
M398.0532T8.55	metabolomics_liver_hilic_neg	LAT	hilic			NA												M398T9	398.053197170008	512.812029275597			15	NA		2.99821228251738	3.41957156032524e-05	1	-0.0688285200264378	0.869035736058408	0	1.95869814694084		0
M543.2523T8.63	metabolomics_liver_hilic_neg	LAT	hilic			NA												M543T9.1	543.252279564194	518.037591687768			1393	NA		-1.87862139950366	3.56335822279967e-05	1	0.113448383380927	0.978441850403272	0	2.10263858424583		0
M374.1148T10.44	metabolomics_liver_hilic_neg	LAT	hilic			NA												M374T10	374.114804603854	626.32218286742			1876	NA		-1.36576435993048	3.56335822279967e-05	1	0.165619114546406	0.863605215666574	0	2.00044223842709		0
M740.2475T8.93	metabolomics_liver_hilic_neg	LAT	hilic			NA												M740T9	740.247459666621	535.956815894635			748	NA		-1.68759653843665	3.58266510700043e-05	1	0.0675917139659283	0.923083621144608	0	2.12831646713799		0
M623.1684T9.63	metabolomics_liver_hilic_neg	LAT	hilic			NA												M623T10	623.168361880278	578.015405999597	[795][M]-	[M+Cl]- 588.196 [M-2H+Na]- 602.208	17	426	@M624.1714T9.63|-13C	-0.65759388938147	3.58266510700043e-05	1	0.140752926890706	0.560991292406217	0	2.08101238682193		0
M437.4722T10.99	metabolomics_liver_hilic_neg	LAT	hilic			NA												M437T11.1	437.472179849884	659.636618639801			2041	NA		-1.43622798054812	3.80358540243485e-05	1	0.313447675363372	0.548059121027721	0	1.995358880818		0
M304.0227T5.8	metabolomics_liver_hilic_neg	LAT	hilic			NA												M304T6	304.022694396283	347.882059684548			4	NA		1.209015670034	3.80358540243485e-05	1	0.451900277923206	0.0736480677864469	0	1.81894223641131		0
M876.7579T10.45	metabolomics_liver_hilic_neg	LAT	hilic			NA												M877T10	876.757855742333	626.890284793496		[M-H-C3H2O3]- 963.788	26	NA		-0.991285549699841	3.80358540243485e-05	1	0.19189914625087	0.632752901602184	0	1.96716348124923		0
M322.045T9.28	metabolomics_liver_hilic_neg	LAT	hilic			NA												M322T9	322.044973996511	556.560811054549			6	247	@M420.0222T9.27|-(H3PO4)	0.81520312072427	4.08214010545358e-05	1	-0.7684129862097	0.000155819547208502	1	1.62628757554722		0
M812.2682T9.42	metabolomics_liver_hilic_neg	LAT	hilic			NA												M812T9	812.268205467466	565.344859125107		[3M+Cl]- 259.109	19	NA		-1.71144789317413	4.11596695776552e-05	1	0.138233379984051	0.980094714812797	0	2.1144761151903		0
M105.9203T2.37	metabolomics_liver_hilic_neg	LAT	hilic			NA												M106T2	105.920268646334	142.085427098952			1817	16	@M101.9229T2.37|+44Ca|@M102.9236T2.37|+13C+37Cl|+13C+34S|@M103.9211T2.37|+34S|+41K|+37Cl|@M107.9205T2.37|-18O|-34S|-41K|-37Cl	-1.29392183266741	4.179644390308e-05	1	-0.375389658337671	0.154464776936865	0	2.01255417816317		0
M454.1937T5.98	metabolomics_liver_hilic_neg	LAT	hilic			NA												M454T6	454.193681513838	358.763340307747	[670][M]-		4	NA		-1.60810286195669	4.33884721430252e-05	1	0.288819643716458	0.689884692644536	0	2.0552097411953		0
M499.2151T5.52	metabolomics_liver_hilic_neg	LAT	hilic			NA												M499T6.1	499.215088569776	331.157163363814	[707][M]-		4	362	@M500.2185T5.52|-13C	-1.43507967434931	4.33884721430252e-05	1	0.553658797590071	0.191750993150946	0	2.00218262479445		0
M762.6608T10.37	metabolomics_liver_hilic_neg	LAT	hilic			NA												M763T10	762.660820033832	622.458757477175			1848	NA		1.1790625517639	4.33884721430252e-05	1	-0.0784078443599565	0.992656726335519	0	1.92483805842598		0
M247.0462T10.34	metabolomics_liver_hilic_neg	LAT	hilic			NA												M247T10	247.046158135019	620.162658083555			1851	NA		2.2577821764388	4.39135558313428e-05	1	-0.576286190255647	0.445597813759115	0	1.83418893938292		0
M793.3105T10.54	metabolomics_liver_hilic_neg	LAT	hilic			NA												M793T11	793.310529400666	632.62729232847	[867][M]-		2125	468	@M794.3149T10.55|-13C	-1.34366278401993	4.39135558313428e-05	1	0.555304466004729	0.160163385830765	0	2.03114441979272		0
M830.2763T10.44	metabolomics_liver_hilic_neg	LAT	hilic			NA												M830T10.1	830.276296527333	626.543244149817	[883][M+3]-		26	NA		-0.803652019711684	4.45639979329082e-05	1	0.0273750314716139	0.911727705771884	0	2.03733350890071		0
M443.6391T10.43	metabolomics_liver_hilic_neg	LAT	hilic			NA												M444T10	443.639140132362	625.783706770837			26	272	@M353.6113T10.44|+(C3H6O3)|@M383.6221T10.44|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M413.6326T10.43|+(CH2O)|@M444.1408T10.43|-13Cdb|@M444.642T10.43|-13C	-1.23529850072328	4.72076800562141e-05	1	0.0366807442052277	0.897707140176733	0	2.00832961417344		0
M316.1054T5.43	metabolomics_liver_hilic_neg	LAT	hilic			NA												M316T5	316.105370099105	325.730595179481			12	NA		-1.87486593474445	4.74252616646278e-05	1	1.12923515529981	0.0240204805761363	1	1.84271579125573		0
M214.9965T9.78	metabolomics_liver_hilic_neg	LAT	hilic			NA												M215T10.1	214.996487558946	586.660981188518			17	NA		1.76719970478503	4.74252616646278e-05	1	-0.786385176197122	0.126939833057912	0	1.74709189905442		0
