variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M95.0064T10.17	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M95T10	95.0063972512647	610.185869247952	[27][M]2-	[M-2H]2- 192.026	10	6	@M95.5081T10.17|-13Cdb|@M96.0085T10.17|-13C|@M112.0123T10.19|-(OH.)	0.496104659137384	0.000777482888376288	1	0.0530171235012027	0.56673364476229	0	2.19129279137882		-0.331164548504209
M84.0218T10.17	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M84T10.1	84.0217719126357	610.390215970191			10	6	@M112.0123T10.19|-(CO)|@M128.0117T10.18|-(CO2)|@M146.0223T10.17|-(H2O)-(CO2)	0.600649962745102	0.000918761880077145	1	0.0842576935479933	0.484053166851304	0	2.13429267460051		-0.236511390724576
M542.739T17.12	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M543T17	542.738985525452	1027.19742630906			30	21	@M480.7387T17.12|+(H2O)+(CO2)	0.425364567407145	0.00151336082246841	1	-0.0620031571744928	0.858975887836853	0	2.29196553455717	plsda	0
M188T8_N.Acetyl.DL.glutamic.aci.	metabolomics_plasma_hilic_neg	LAT	hilic	N-Acetyl-DL-glutamic acid|N-Acetyl-L-glutamic acid;N-Acetylglutamic acid	CHEBI:12575	2	a,b	C00624	Amino acid metabolism	Aginine biosynthesis|Alanine, Aspartate and Glutamate	Glutamate|Others	HMDB01138	CID185|CID70914	C7H11NO5	189.0637	RFMMMVDNIPUKGG-UHFFFAOYSA-N|RFMMMVDNIPUKGG-YFKPBYRVSA-N	InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)|InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1	M188T8	188.056708647963	502.519286911541	[199][M]-		51	131	@M189.0601T8.37|-13C	0.71692211231386	0.00154537277848529	1	-0.358127955257878	0.0965879446663914	0	1.92927706294666		0
M95.0252T2.26	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M95T2.1	95.0252227747531	135.735024292499			41	NA		0.705665239900803	0.00154537277848529	1	0.258319669740315	0.109982304471987	0	2.05792813322224		0
M432.8167T16.99	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M433T17	432.816691151492	1019.38075116293		[M-2H+Na]- 411.841	47	21	@M366.8706T17.06|+3Na|@M388.8528T17.02|+2Na|@M404.8267T17.09|+(CO)|@M426.8088T17.05|+Li	0.558104254290683	0.00154537277848529	1	-0.1313309873125	0.627867715629452	0	2.07515240503036		0
M86.0249T3.16	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M86T3.1	86.0249160475919	189.459974911245		[M-2H+Na]- 65.04	1230	NA		0.566010809231216	0.00160575029828958	1	-0.407992912312242	0.0086118954497971	1	2.02608375190359		-0.0580643024247971
M380.1318T5.67	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M380T6	380.1318256622	340.275144377197			896	NA		2.65248886507273	0.00170904742438229	1	-2.11778938923605	0.00392347935025166	1	1.73458840387235		0
M296.0741T5.68	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M296T6.3	296.074138897951	340.793488874987	[403][M]-		900	267	@M297.0775T5.68|-13C	1.71652947701327	0.00170904742438229	1	-0.9801316485675	0.0587766615026828	0	1.87510605594731		0
M285.9725T5.87	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M286T6	285.972490031987	352.298048526992		[M-2H+K]- 249.012	6	256	@M287.9707T5.88|-34S|-41K|-37Cl	-1.27075843135392	0.00170904742438229	1	0.571197860866457	0.163126025333303	0	1.98408212914939	plsda	0
M366.0506T8.74	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M366T9	366.050600704472	524.429705324451			627	NA		1.23453451142523	0.00170904742438229	1	0.191510234703028	0.496457181856444	0	2.0551531425803		-0.02581294150882
M117T2.1_β.Hydroxyisovaleric.aci.	metabolomics_plasma_hilic_neg	LAT	hilic	β-Hydroxyisovaleric acid;3-Hydroxyisovaleric acid;3-Hydroxy-3-methylbutyric acid|2-Hydroxypentanoic acid;2-Hydroxyvaleric acid|2-Hydroxy-3-methylbutyric acid;a-Hydroxyisovaleric acid;2-Hydroxyisovaleric acid|2-Hydroxy 2-methylbutyric acid|3-Hydroxypentanoic acid;3-Hydroxyvaleric acid	CHEBI:37084|CHEBI:60647|CHEBI:60645	2	a,b		Amino acid metabolism|Lipid metabolism	Valine, Leucine and Isoleucine degradation|Fatty acids	Others|Hydroxy	HMDB00754|HMDB01863|HMDB00407|HMDB01987|HMDB00531	CID69362|CID98009|CID99823|CID95433|CID107802	C5H10O3	118.063	AXFYFNCPONWUHW-UHFFFAOYSA-N|JRHWHSJDIILJAT-UHFFFAOYSA-N|NGEWQZIDQIYUNV-UHFFFAOYSA-N|MBIQENSCDNJOIY-UHFFFAOYSA-N|REKYPYSUBKSCAT-UHFFFAOYSA-N	InChI=1S/C5H10O3/c1-5(2,8)3-4(6)7/h8H,3H2,1-2H3,(H,6,7)|InChI=1S/C5H10O3/c1-2-3-4(6)5(7)8/h4,6H,2-3H2,1H3,(H,7,8)|InChI=1S/C5H10O3/c1-3(2)4(6)5(7)8/h3-4,6H,1-2H3,(H,7,8)|InChI=1S/C5H10O3/c1-3-5(2,8)4(6)7/h8H,3H2,1-2H3,(H,6,7)|InChI=1S/C5H10O3/c1-2-4(6)3-5(7)8/h4,6H,2-3H2,1H3,(H,7,8)	M117T2.1	117.055916974699	140.131493706408	[59][M]-	[M-H-CH4]- 134.088	41	45	@M118.0593T2.33|-13C|@M119.0601T2.34|-18O|-13C2	0.668805478283492	0.00170904742438229	1	-1.42523682286314	7.45556864612746e-11	1	1.12653195847099		0
M564.7209T17.09	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M565T17	564.720924696942	1025.10802348937		[M-2H+K]- 527.773	30	NA		0.531032147974091	0.00170904742438229	1	-0.132769320488814	0.599595289605052	0	1.97740281290166		0
M121T2_4.Hydroxybenzaldehyde.Be.	metabolomics_plasma_hilic_neg	LAT	hilic	4-Hydroxybenzaldehyde|Benzoic acid	CHEBI:17597|CHEBI:30746	2	a,b	C00633|C00180	Amino acid metabolism|Microbial Metabolism	Phenylalanine metabolism|Microbial Metabolism	Other|Microbial Metabolism	HMDB11718|HMDB01870	CID126|CID243	C7H6O2	122.0368	RGHHSNMVTDWUBI-UHFFFAOYSA-N|WPYMKLBDIGXBTP-UHFFFAOYSA-N	InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H|InChI=1S/C7H6O2/c8-7(9)6-4-2-1-3-5-6/h1-5H,(H,8,9)	M121T2	121.029708160523	128.340421193269	[65][M]-		1217	NA		0.530058515063377	0.00170904742438229	1	0.211087096606015	0.0967397077407718	0	2.07293285824032		0
M456.8353T16.93	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M457T17	456.835258373209	1015.52455632243		[M-H+HCOOH]- 411.841	47	NA		0.614801153800123	0.00182850232673975	1	-0.0863609703874513	0.880780397188719	0	2.0663529493964		0
M233.0783T5.84	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M233T6.2	233.078349112497	350.559723065954	[285][M]-	[M-H-CO]- 262.076	6	79	@M143.0464T5.84|+(C3H6O3)|@M234.0818T5.84|-13C	1.77117476750023	0.00192135923479379	1	-0.922996847912565	0.095990674820878	0	1.86829188570922		0
M310.9573T10.15	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M311T10	310.957305031353	608.845965876757			10	NA		0.618938822357086	0.00217181150086111	1	-0.0278882581090851	0.963741451478747	0	2.01925610008645		0
M91.0037T4.73	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M91T5	91.0037052464844	283.647800394754		[M+2Cl]2- 112.065 [M-H+Cl]2- 148.041	13	NA		0.56328638328009	0.00217181150086111	1	-0.051699756618266	0.972846197521069	0	2.14105787330544		0
M96.0085T10.17	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M96T10.3	96.0085342001144	610.171554846553	[27][M+2]2-		10	6	@M95.0064T10.17|+13C|@M95.5081T10.17|+13Cdb	0.540445425812932	0.00217181150086111	1	0.0385075654809999	0.712607803496891	0	2.07943669807759		-0.187708191801076
M102.0198T5.22	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M102T5	102.019805381746	313.322634097093			688	NA		0.946079359186339	0.00217660073966954	1	-0.493963712502097	0.103088636326294	0	1.98029997592573		0
M288.9877T10.15	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M289T10	288.987744107661	608.816657461571	[389][M]-		10	206	@M246.9777T10.18|+(C2H2O)|@M289.9912T10.15|-13C|@M290.9836T10.15|-34S|-41K|-37Cl	0.401884285408531	0.00217660073966954	1	-0.102550942802186	0.604828230196982	0	2.12871542934109		-0.212965605842746
M199.9582T17.08	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M200T17.1	199.958223617409	1024.81154039828			30	21	@M181.9476T17.08|+(H2O)|@M243.9481T17.08|-(CO2)	0.5136391977687	0.00231557915589468	1	-0.1524332336105	0.507101924049969	0	2.19862087210763		0
M287.9707T5.88	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M288T6.1	287.970723452689	352.570351745052			6	256	@M285.9725T5.87|+34S|+41K|+37Cl	-1.1633657769509	0.00239315372490491	1	0.583744898940072	0.12930895587084	0	1.90173894822598		0
M526.7649T17.06	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M527T17	526.764867862164	1023.37804685593		[M-H]- 527.773	30	NA		0.620598820612971	0.00239315372490491	1	-0.0583316314980777	0.969162786163126	0	1.98321121908884		-0.00211170800089423
M112.0123T10.19	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M112T10	112.012301627806	611.281770796534	[42][M+1]-		10	6	@M84.0218T10.17|+(CO)|@M95.0064T10.17|+(OH.)|@M111.0089T10.19|+13C|@M192.0234T10.18|-2(H2O)-(CO2)	0.292220466777268	0.00239315372490491	1	0.0225045254093779	0.706750334015167	0	2.22907397378167	plsda	-0.329701633525794
M181.9476T17.08	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M182T17	181.94763120835	1024.66271667989		[M-H-COCH2]- 224.957	30	21	@M159.9656T17.14|+Na|@M199.9582T17.08|-(H2O)|@M243.9481T17.08|-(H2O)-(CO2)	0.607691331284681	0.00253635023499926	1	-0.26555092754213	0.217834489268072	0	2.02606681246471		0
M266.0999T2.81	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M266T3.2	266.099948548535	168.518770476319			1515	NA		-1.28749409704384	0.00308733948695519	1	0.324410305445484	0.632306928141683	0	2.10079953243847		0
M144.0668T8.21	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M144T8.1	144.066773455447	492.628599800091			3	NA		0.7537249457196	0.0032764513846081	1	-0.492187263856323	0.0392884897932881	1	1.79816425497026		0
M174T3.1_Indole.3.acetic.acid.Ind.	metabolomics_plasma_hilic_neg	LAT	hilic	Indole-3-acetic acid;Indoleacetic acid|Indoxyl acetate	CHEBI:16411	2	a,b	C00954	Amino acid metabolism	Tryptophan metabolism	Indole|Tryptamine	HMDB00197	CID802|CID11841	C10H9NO2	175.0633	SEOVTRFCIGRIMH-UHFFFAOYSA-N|JBOPQACSHPPKEP-UHFFFAOYSA-N	InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)|InChI=1S/C10H9NO2/c1-7(12)13-10-6-11-9-5-3-2-4-8(9)10/h2-6,11H,1H3	M174T3.1	174.056279228995	189.953967691965	[166][M]-		1230	113	@M175T3_Dimethyl.3.hydroxyglutar.|-13C	1.25496934601558	0.00387494310470007	1	-0.0375355831640576	0.94915404449006	0	1.85106847601043		0
M263.0348T4.98	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M263T5.1	263.03480510829	298.96883616627			698	NA		1.01003641568805	0.00387494310470007	1	-0.262079976643342	0.630226590692382	0	2.0452440613531		0
M405.017T10.18	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M405T10	405.016979582061	610.732255222358		[2M-2H+Na]- 192.026	10	NA		0.928421181684282	0.00387494310470007	1	0.014360431286514	0.859656146746791	0	1.85288698140461		0
M123.9888T3.89	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M124T4	123.98884432839	233.444870130483			8	53	@M124.9841T3.81|-15N	0.495661170852163	0.00387494310470007	1	-0.0172131470143135	0.955487416715423	0	1.91355628546514		0
M448.7908T17.03	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M449T17	448.790777394451	1021.75197489047		[M+Cl+NaCOOH]- 345.833	30	21	@M388.8528T17.02|+Na+K|@M404.8267T17.09|+2Na|@M410.8349T17.01|+K|@M426.8088T17.05|+Na	0.494301469580053	0.00387494310470007	1	-0.186766511021071	0.3513034707059	0	1.90292273897274		0
M167T5_4.Hydroxymandelic.acid.3.	metabolomics_plasma_hilic_neg	LAT	hilic	4-Hydroxymandelic acid|3-Hydroxymandelic acid;m-Hydroxymandelic acid|Vanillic acid	CHEBI:16388|CHEBI:30816	2	a,b	C11527|C06672	Amino acid metabolism	Tyrosine metabolism	Thyroxine	HMDB00822|HMDB00750|HMDB00484	CID328|CID86957|CID8468	C8H8O4	168.0423	YHXHKYRQLYQUIH-UHFFFAOYSA-N|OLSDAJRAVOVKLG-UHFFFAOYSA-N|WKOLLVMJNQIZCI-UHFFFAOYSA-N	InChI=1S/C8H8O4/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)|InChI=1S/C8H8O4/c9-6-3-1-2-5(4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)|InChI=1S/C8H8O4/c1-12-7-4-5(8(10)11)2-3-6(7)9/h2-4,9H,1H3,(H,10,11)	M167T5	167.035150789786	302.255951898597		[M-H]- 168.04	20	NA		0.45714092613407	0.00387494310470007	1	0.452501706573173	0.00109618349876309	1	1.61995698814424		0
M388.8528T17.02	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M389T17.1	388.852820277838	1021.27120176804			30	21	@M326.8523T17.03|+(H2O)+(CO2)|@M344.8242T17.09|+(C2H4O)|@M350.8968T16.97|+K|@M366.8706T17.06|+Na|@M426.8088T17.05|-K|@M432.8167T16.99|-2Na|@M448.7908T17.03|-Na-K|@M464.7646T17.07|-2K	0.389957419373523	0.00387494310470007	1	-0.0543325400458077	0.89697694504265	0	2.02283558005653		0
M426.8088T17.05	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M427T17	426.808804973255	1023.1053267578		[M+Cl+HCOOH]- 345.833	30	21	@M366.8706T17.06|+Na+K|@M388.8528T17.02|+K|@M404.8267T17.09|+Na|@M432.8167T16.99|-Li|@M448.7908T17.03|-Na|@M464.7646T17.07|-K|@M488.8093T17.05|-(H2O)-(CO2)	0.387991914214657	0.00387494310470007	1	-0.124867414586666	0.476812371124465	0	2.01774099465203		0
M427.1366T3.52	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M427T4.1	427.13663796021	211.151722804326			19	NA		0.957146885965223	0.00393768476156758	1	0.0164094502524499	0.858975887836853	0	1.96372719449618		0
M213.0522T8.12	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M213T8.2	213.052242607855	486.984660477857			3	NA		0.568675402349015	0.00417226874258247	1	-0.497190049884763	0.00457754527426606	1	1.71489845976947		0
M410.8349T17.01	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M411T17	410.834853718102	1020.40662511379		[M-H]- 411.841	47	21	@M448.7908T17.03|-K	0.468936768234784	0.00417996927754639	1	-0.0962588861663995	0.756595157133447	0	1.95941759803988		0
M629.8244T16.56	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M630T17	629.824441610821	993.623105753055		[M-H]- 630.825	14	NA		0.820204639222752	0.00439829575448698	1	-0.140920551949128	0.836303478101381	0	1.81271130168701		0
M130.8073T9.26	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M131T9.2	130.807256831747	555.687616627276		[M+Cl]- 95.8451	4	NA		0.715212069976253	0.00460145373608366	1	0.0193960912929789	0.84469733326279	0	1.9253708171412		-0.0491966491764937
M239.9978T1.63	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M240T2	239.997811063358	97.7752968908351		[M-H]- 241.009	5	NA		9.61572649300864	0.00467183334292321	1	-2.29579820837455	0.687521453009014	0	1.95139877892598	svm	0
M247.0466T10.4	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M247T10.1	247.046554164569	624.112213868688			1025	NA		0.858209053047734	0.00475673136926347	1	-0.524389721392257	0.0755016530109705	0	1.98435697631887		0
M313.0049T5.86	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M313T6	313.004880663624	351.574961244661	[438][M]-	[M-H-C5H8O4]- 446.063	6	289	@M314.0082T5.86|-13C|@M315.0029T5.86|-34S|-41K|-37Cl|@M316.0059T5.86|-13C-37Cl|-13C-34S	1.34506327056208	0.00479467425343186	1	-0.858426253844545	0.0654773935758894	0	1.71690387646955		0
M386.4163T16.56	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M386T17	386.416348220107	993.307535486387	[536][M]2-		14	NA		0.934372735816311	0.00479467425343186	1	-0.11696151042495	0.930007842143665	0	1.81487793199139		0
M514.8672T16.55	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M515T17	514.867218599808	993.272966075471			14	NA		0.863868890692972	0.00479467425343186	1	-0.137860675191728	0.862992639935481	0	1.8169673197896		0
M370.1474T9.73	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M370T10	370.147443767553	583.835973893203	[523][M]-	[M-H+NH3]- 354.128	21	335	@M371.1509T9.73|-13C	-0.726426170494074	0.00479467425343186	1	0.597849900182748	0.0101759014219044	1	1.86215560500143		0
M160T3.2_Indole.3.carboxylic.acid.	metabolomics_plasma_hilic_neg	LAT	hilic	Indole-3-carboxylic acid|2,4-Quinolinediol|Indole-2-carboxylic acid	CHEBI:24809|CHEBI:130363	2	a,b	C19837|C16716	Amino acid metabolism	Tryptophan metabolism	Other	HMDB03320|HMDB02285	CID69867|CID54680871|CID72899	C9H7NO2	161.0477	KMAKOBLIOCQGJP-UHFFFAOYSA-N|HDHQZCHIXUUSMK-UHFFFAOYSA-N|HCUARRIEZVDMPT-UHFFFAOYSA-N	InChI=1S/C9H7NO2/c11-9(12)7-5-10-8-4-2-1-3-6(7)8/h1-5,10H,(H,11,12)|InChI=1S/C9H7NO2/c11-8-5-9(12)10-7-4-2-1-3-6(7)8/h1-5H,(H2,10,11,12)|InChI=1S/C9H7NO2/c11-9(12)8-5-6-3-1-2-4-7(6)10-8/h1-5,10H,(H,11,12)	M160T3.2	160.0405689864	209.568693133466		[M-H+HCOOH]- 115.05	19	NA		0.582160955872096	0.00479467425343186	1	0.551274962663586	0.00230880692199323	1	1.63240266467522		0
M588.7652T17.06	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M589T17	588.765242422692	1023.89639204921		[M+Cl]- 553.799	30	NA		0.566343811917161	0.00479467425343186	1	-0.00809416312389999	0.924904082283671	0	1.94256976742748		0
M317.4151T16.56	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M317T17.1	317.415053875748	993.621460734285		[M-H-CH2]- 332.435	14	NA		0.551496346183443	0.00479467425343186	1	0.0314009001746012	0.783530904303613	0	2.02493391262344		0
M323.0627T8.86	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M323T9	323.062651987433	531.379430128856			635	NA		0.440533537457757	0.00479467425343186	1	-0.253838469887235	0.100669246873172	0	1.9809712250743		0
M130.0184T2.48	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M130T2	130.01844240989	148.568850348913			16	NA		0.398114248695451	0.00479467425343186	1	1.59915184097337	7.1225139744708e-12	1	0.726067281006295		0
M342.8261T17.09	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M343T17	342.826097034001	1025.32456264724		[M-2H+Na]- 321.844	30	21	@M282.8882T17.11|+Na+K|@M304.8702T17.06|+K|@M320.8442T17.13|+Na|@M344.8242T17.09|-34S|-41K|-37Cl|@M404.8267T17.09|-(H2O)-(CO2)	0.335927276491773	0.00479467425343186	1	-0.123842571030909	0.401022183248133	0	2.04543856240757		0
M442.7828T17.11	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M443T17	442.782843785606	1026.3955885339			30	21	@M398.7924T17.11|+(CO2)|@M404.8267T17.09|+K|@M444.7806T17.11|-34S|-41K|-37Cl|@M464.7646T17.07|-Na|@M480.7387T17.12|-K|@M504.7834T17.11|-(H2O)-(CO2)	0.322924720506046	0.00479467425343186	1	-0.117645599623465	0.404126973588665	0	2.03338003072589		0
M604.7394T17.12	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M605T17	604.739440813909	1027.16474996901		[M+Cl+HCOOH]- 523.754	30	21	@M642.6955T17.13|-K	0.315809185562323	0.00479467425343186	1	-0.150680812141815	0.21206531790663	0	2.0688781486233		0
M326.8523T17.03	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M327T17	326.852264114631	1021.75932299111			30	21	@M266.9142T17.01|+Na+K|@M304.8702T17.06|+Na|@M328.8504T17.03|-34S|-41K|-37Cl|@M388.8528T17.02|-(H2O)-(CO2)	0.398031377320368	0.00489114253874341	1	-0.106565364902321	0.631477851784672	0	1.95360694502213		0
M135.2778T9.26	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M135T9.23	135.277839911008	555.77803506866	[91][M]-	[M+Cl]- 100.316 [M-H]- 136.292	4	NA		0.721796978132065	0.00525518922943945	1	0.00741716925747582	0.880758381812936	0	1.87002005327559		0
M187.2311T10.18	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M187T10.3	187.231065351423	611.053563576844			10	NA		0.505475327510464	0.00526193479453322	1	-0.0798461824957784	0.868763978962625	0	1.81847945552232		-0.0643599406958567
M246.9784T13.95	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M247T14	246.978415699478	837.284904147725			73	NA		1.50160266316695	0.00543598756842951	1	-0.103844336693735	0.99707755166629	0	2.00859678963143		0
M425.1426T8.34	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M425T8.1	425.142579725597	500.435590169309		[3M+Cl]- 130.051	3	NA		1.49286398926153	0.00543598756842951	1	-0.355360546924679	0.700670953277592	0	1.74081683334301		0
M75.0281T8.22	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M75T8.1	75.0281208959073	493.083152926533			3	NA		0.464533028419289	0.00543598756842951	1	-0.267295646642657	0.11126384224012	0	1.88463305301429		-0.0255270278731325
M270.0659T8.28	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M270T8	270.065886844155	496.8975054884			3	NA		0.619017109370102	0.00546950305544073	1	0.309254842738163	0.0945025004832802	0	1.91968185661261		0
M626.7213T17.08	metabolomics_plasma_hilic_neg	LAT	hilic			NA									NA			M627T17	626.721262620384	1024.57800474598		[M+Cl+NaCOOH]- 523.754	30	NA		0.497910483809198	0.00546950305544073	1	-0.191407343178685	0.382377432666314	0	1.8799928712436		0
