variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M285.9725T5.87	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M286T6	285.972490031987	352.298048526992		[M-2H+K]- 249.012	6	256	@M287.9707T5.88|-34S|-41K|-37Cl	-1.31077447546204	0.00539134743921824	1	0.469351412881826	0.17867940915371	0	2.76172718313984	plsda	0
M294.0103T6.19	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M294T6	294.010254767882	371.574088628601		[M-H+HCOOH]- 249.012	6	265	@M296.0081T6.21|-34S|-41K|-37Cl	1.13341524333119	0.00934563375306503	1	0.648849675985909	0.0627637854587062	0	2.67419436890769		-0.189686489387957
M256.0945T5.55	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M256T6.2	256.094529864936	332.876676041149			25	NA		-0.704566398525152	0.0118976174412124	1	0.147057451787864	0.495245391088987	0	2.78056736797862		0.0974575520530278
M898.4079T8.77	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M898T9.1	898.407935209245	526.126958772837	[690][M+1]2-		622	437	@M897.4052T8.77|+13C|@M897.9066T8.77|+13Cdb	1.09203669546899	0.012488534522151	1	0.111224427682274	0.882311473511362	0	3.06323047440175	plsda, forest	-0.0678123104111523
M112.0406T8.69	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M112T9.2	112.040599767803	521.599439257218		[M-H-COCH2]- 155.052	64	34	@M113.0439T8.67|-13C	0.81070492756022	0.0169229150110803	1	0.856462881089676	0.000737876952708228	1	2.21082248362098		0
M178.0182T3.49	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M178T3	178.018198041887	209.281653972286		[M+Cl]- 143.056	19	NA		0.650498545582773	0.0169229150110803	1	-0.485255561101894	0.0125368845020462	1	2.80759630364905		-0.148767419357269
M597.935T8.77	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M598T9.1	597.935014526368	526.265960321811			644	NA		1.0316887815753	0.0189305181255628	1	0.0413542313278317	0.996221164146806	0	2.8904959108809		0
M239.9978T1.63	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M240T2	239.997811063358	97.7752968908351		[M-H]- 241.009	5	NA		8.33540071684193	0.0207478082141874	1	-1.61397383071209	0.569168631280645	0	2.60305901502865		0
M237.1867T1.33	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M237T1.1	237.186664216114	79.9238057029175			97	194	@M235.1712T1.33|+(H2)	-7.21489600454358	0.0207478082141874	1	-10.5985135264751	1.58384761764591e-05	1	1.7265594052728		0
M190.0182T8.69	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M190T9	190.018235160675	521.48576351324		[M+Cl]- 155.052	64	137	@M192.014T8.68|-34S|-41K|-37Cl	0.908408345856593	0.0207478082141874	1	1.16514683664452	8.4526418811166e-05	1	2.02299937155941		0
M206.0462T5.47	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M206T5	206.046210068529	328.483578086136			25	NA		-0.807115411255564	0.0207478082141874	1	0.333581959343094	0.189369178240132	0	2.62972976050723		0
M145.0145T3.04	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M145T3	145.014499654854	182.216609141287			22	NA		0.778288895474898	0.0207478082141874	1	0.0554580253214851	0.94144324166052	0	2.52716078829554		0
M407.0668T7.59	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M407T8	407.066784180727	455.431660232815			170	NA		0.602400978422954	0.0207478082141874	1	-0.202889392172731	0.29832740981018	0	2.91537989471388		0
M236.9385T10.02	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M237T10	236.938526845684	601.445773521322			395	NA		0.532681053564756	0.0207478082141874	1	-0.203545149375344	0.23287214366116	0	2.6104940205049		0
M287.9707T5.88	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M288T6.1	287.970723452689	352.570351745052			6	256	@M285.9725T5.87|+34S|+41K|+37Cl	-1.17168903818928	0.0233861953117142	1	0.515051404586535	0.170671220509958	0	2.54912298219089		0
M366.0506T8.74	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M366T9	366.050600704472	524.429705324451			627	NA		1.30578900239605	0.0283903331548381	1	0.754922282219207	0.105627097472629	0	2.56994741138973		0
M248.0239T10.65	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M248T11	248.023938567629	639.006575175072		[M-H]- 249.031	44	157	@M204.034T10.65|+(CO2)	0.44713723849763	0.0297591464019943	1	-0.168349259601211	0.264413108709081	0	2.88610338977357		-0.0128277385210741
M175T9.1_Allantoic.acid	metabolomics_plasma_hilic_neg	MX2	hilic	Allantoic acid	CHEBI:30837	2	a,b	C00499	Nucleotide metabolism	Purine metabolism	Allantoin	HMDB01209	CID203	C4H8N4O4	176.05455	NUCLJNSWZCHRKL-UHFFFAOYSA-N	InChI=1S/C4H8N4O4/c5-3(11)7-1(2(9)10)8-4(6)12/h1H,(H,9,10)(H3,5,7,11)(H3,6,8,12)	M175T9.1	175.047080412723	517.299156904629	[165][M+1]-		37	NA		0.513184562509895	0.0307192639529503	1	0.25335594312229	0.194944695027057	0	2.59189733298767		0
M846.3803T8.86	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M846T9	846.38026361353	531.567241666608	[679][M]2-		18	430	@M846.8818T8.85|-13Cdb	0.809017052244034	0.0311120854487547	1	0.426318622912708	0.15970347912391	0	2.52050829204128		0
M738.3435T8.64	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M738T9	738.343460867719	518.513112036658			1134	NA		1.75202036565729	0.0330860543730386	1	0.712101524896978	0.334858623275037	0	2.71276837086048		0
M255.0894T2.67	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M255T3	255.089371560216	160.009008518805			1493	NA		1.02822068190924	0.0330860543730386	1	-0.16710470732898	0.655571179010748	0	2.7547298344339		0
M306.9983T10	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M307T10	306.998318364376	599.97616929622			393	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+(H2SO4)	0.918920140464978	0.0330860543730386	1	0.0437969843283845	0.983886325815186	0	2.41288444231702		0
M305.0748T7.77	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M305T8	305.07483873222	466.031415534688	[415][M+1]-		3	NA		0.369639713480048	0.0347771941466172	1	-0.363183516270748	0.00444181412769548	1	2.34285488957878		0
M203.0023T1.67	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M203T2	203.002307452723	100.402970918401	[228][M]-		5	156	@M204.0055T1.68|-13C|@M204.9981T1.68|-34S|-41K|-37Cl	-1.04656448234327	0.0358141695555522	1	0.327096986756356	0.38786581091736	0	2.92544558658372		0.029882692544046
M78.0035T8.74	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M78T9	78.0035426069095	524.147353576504			18	NA		0.956302020457896	0.0433525319625947	1	-0.557293346700325	0.0943907141859446	0	2.42769559694745		0
M111T3.2_Uracil	metabolomics_plasma_hilic_neg	MX2	hilic	Uracil	CHEBI:17568	2	a,b	C00106	Metabolism of cofactors and vitamins|Metabolism of other amino acids|Nucleotide metabolism	Pantothenate and CoA biosynthesis|beta-Alanine metabolism|Pyrimidine metabolism	beta-Alanine|Uracil	HMDB00300	CID1174	C4H4N2O2	112.02728	ISAKRJDGNUQOIC-UHFFFAOYSA-N	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	M111T3.2	111.020177677493	174.260516596448	[43][M]-	[M-H-CO2]- 156.011	22	32	@M112.0235T2.9|-13C	0.481367592149883	0.0433525319625947	1	-0.0849892120075282	0.647098459991936	0	2.82178320346162		0
M279.9962T2.51	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M280T3	279.996203210494	150.449551475262		[M-H+NaCOOH]- 213.011	16	NA		2.23161731460288	0.0446687105148212	1	-3.5406362137546	6.45519035907319e-05	1	1.73484376501119		0
M211.0348T9.91	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M211T10.1	211.034777655937	594.474495552872	[244][M+2]-		39	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+18O|+13C2|@M210.034T9.91|+13C|+15N	0.875019845869554	0.0446687105148212	1	0.597163538141276	0.0710172046534087	0	2.16024765404062		0
M208.0466T8.48	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M208T8	208.04659670641	508.640507402764		[M-H-CO2]- 253.03	34	NA		0.815100544846388	0.0446687105148212	1	0.560886820422196	0.0674555592349323	0	2.13303721584738		0
M210.034T9.91	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M210T10	210.034007214358	594.334883928564	[244][M+1]-		39	12	@M209T10.1_D.Saccharic.acid.D.Gluca.|+13C|@M211.0348T9.91|-13C|-15N	0.76382753067406	0.0446687105148212	1	0.469436239768061	0.108645911172149	0	2.21516819272573		0
M266.0999T2.81	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M266T3.2	266.099948548535	168.518770476319			1515	NA		-0.681529805696195	0.0446687105148212	1	0.168359604601591	0.52630367502006	0	2.65085203402293		0
M177.0042T10.36	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M177T10.1	177.004244702935	621.614983504042			1021	NA		0.622711533730172	0.0446687105148212	1	0.0266583862272256	0.993453473252258	0	2.17318464316397		0
M303.0364T8.96	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M303T9	303.036431931663	537.528463189947			481	NA		0.854115266285522	0.0493774906475321	1	-1.15807759831515	0.000419329469957343	1	2.08378535281396		0
M369.229T1.48	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M369T1.1	369.229004008161	88.8643110211461		[M-H-C2H4]- 398.268	11	NA		1.60639392540621	0.0493847679544089	1	-0.189683004653945	0.751548298242918	0	2.84653736954987		0
M402.1613T5.58	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M402T6	402.16134125353	334.530372858719	[548][M+1]-		25	NA		0.540074232231978	0.0527492828970645	0	-0.0250844396884986	0.876652528054294	0	2.51874504801826		0
M242.0788T5.18	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M242T5	242.078753915217	310.536434489745	[303][M]-	[M-H-C2H4]- 271.126	20	NA		0.495024176888755	0.0559695204080907	0	-0.403638629415038	0.026138351283544	1	2.38812488986113		0
M262.1302T2.87	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M262T3	262.130154144813	172.144506750006		[M-H]- 263.141	22	NA		-1.01202112870521	0.0572675253624394	0	0.222927344725555	0.591797927460276	0	2.42511219816603		0
M359.158T5.07	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M359T5	359.157975671185	304.386297431846			722	NA		0.545586597615154	0.0582063814659219	0	-0.330420461513704	0.102013623337325	0	2.43090595200643		0
M255.0774T7.94	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M255T8.1	255.077378711286	476.603467572478			3	NA		0.864109416943178	0.0601583503521461	0	-0.777263313604719	0.0158967310749783	1	2.34635455744732		0
M191.02T7.4	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M191T7	191.020008522104	443.939160680764			9	NA		0.482426359740671	0.0601583503521461	0	0.332794481984468	0.0835063852401977	0	2.12979959487788		0
M240T3.3_5.Methyldeoxycytidine.2..	metabolomics_plasma_hilic_neg	MX2	hilic	5-Methyldeoxycytidine;2'-Deoxy-5-methylcytidine	CHEBI:27964	2	a,b	C03592				HMDB02224	CID1835	C10H15N3O4	241.10626	LUCHPKXVUGJYGU-UHFFFAOYSA-N	InChI=1S/C10H15N3O4/c1-5-3-13(10(16)12-9(5)11)8-2-6(15)7(4-14)17-8/h3,6-8,14-15H,2,4H2,1H3,(H2,11,12,16)	M240T3.3	240.099644235349	190.724104763625			1232	NA		0.413003332980837	0.0619334115031014	0	0.175536050809535	0.368911761262738	0	2.45525118141407		0
M151.0402T8.59	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M151T9	151.040161150566	515.595145899116			1134	NA		0.944706139491704	0.0622615512312853	0	0.835708976012446	0.0211526029147239	1	2.14971032703285		0
M311.1103T3.75	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M311T4	311.110277817982	225.007024204116			318	NA		-1.05661411770005	0.0631351517490353	0	0.427976123243152	0.305395611733822	0	2.4629442339654		0
M338.0188T6.29	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M338T6	338.018788490294	377.227622530637			264	NA		-0.732649330513565	0.068857221183879	0	0.2980120456566	0.310601274529544	0	2.40482696226221		0
M399.069T3.74	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M399T4	399.068979210368	224.53806127374			8	NA		5.52281502525548	0.0692385441034849	0	-1.89423992392664	0.409013422397885	0	2.07838774736719		0
M246.9923T9.31	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M247T9	246.992254125533	558.561675332734		[2M-2H+K]- 105.011	4	NA		1.49062776518059	0.0692385441034849	0	1.11856346715582	0.0641239550481885	0	2.22793345457045		0
M160.9917T2.7	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M161T3	160.991706161101	161.861936806344		[M-H-CH4]- 178.026	1493	NA		0.861930878393848	0.0692385441034849	0	-1.33260302289751	0.000211923817765184	1	1.94816471014409		0
M87.0089T2.99	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M87T3	87.0088671570841	179.61452883344	[6][M]-		22	8	@M88.0122T2.99|-13C|@M89.0132T3|-18O|-13C2	0.4097648521556	0.0692385441034849	0	-0.183667758089015	0.25989791421951	0	2.42270181440743		0
M94.5055T8.72	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M95T9	94.5055064084861	523.294131191067			623	NA		1.10971668420084	0.0710940557891185	0	1.41345943626494	0.00109406180714065	1	1.9565817977219		0
M300T9_N.Acetyl.Î..D.glucosamin.	metabolomics_plasma_hilic_neg	MX2	hilic	N-Acetyl-Î±-D-glucosamine 1-phosphate	CHEBI:7125	2	a,b	C04501				HMDB01367	CID440364	C8H16NO9P	301.05627	FZLJPEPAYPUMMR-FMDGEEDCSA-N	InChI=1S/C8H16NO9P/c1-3(11)9-5-7(13)6(12)4(2-10)17-8(5)18-19(14,15)16/h4-8,10,12-13H,2H2,1H3,(H,9,11)(H2,14,15,16)/t4-,5-,6-,7-,8-/m1/s1	M300T9	300.049551456851	530.505311704194		[M+Cl]- 265.08 [M-H-H20]- 319.069	18	NA		0.822274378204309	0.0719235986659101	0	-0.358984621784479	0.280718012053221	0	2.50795297485364		-0.10126612388593
M255.045T5.58	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M255T6.5	255.04499742328	334.749213046728		[M-H+NaCOOH]- 188.061 [M-H-C2H4]- 284.082	25	NA		3.60408647700105	0.0757900401083961	0	2.38138037541246	0.118183180966205	0	2.4980241244419		0
M249.0225T7.67	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M249T8	249.022474903555	460.458546284036	[314][M]-		3	209	@M251.0183T7.68|-34S|-41K|-37Cl	0.467684618810836	0.0757900401083961	0	-0.472574850125838	0.0104851392475057	1	2.30469663714173		0
M217.0486T7.41	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M217T7.1	217.048627661396	444.490307766201	[255][M]-	[M-H-COCH2]- 260.059	9	171	@M218.0521T7.41|-13C|@M219.0457T7.41|-34S|-41K|-37Cl|@M220.0491T7.41|-13C-37Cl|-13C-34S	1.178731260495	0.0764031970041922	0	-0.35607300588164	0.486167596583011	0	2.07463755563049		0
M386.1469T7.95	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M386T8	386.146859357877	476.96182183525	[535][M]-	[M-H-CO2]- 431.163	3	NA		0.802130023896376	0.0764031970041922	0	-0.757845490522813	0.0165706174644874	1	2.35626047533923		0
M317.1095T7.42	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M317T7.1	317.109469490659	444.911997601404	[441][M+2]-		9	291	@M318.1129T7.42|-13C	0.959613684712501	0.0769006954686343	0	-0.734474682984352	0.0525666471958011	0	1.96964117292029		0
M87.7777T9.92	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M88T10	87.7777068837855	595.236572757138			39	NA		0.849872151379058	0.07880673268687	0	0.0164804941527823	0.970075177002852	0	1.94109239521153		0
M195.0302T8.6	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M195T9.1	195.030208752551	516.148682476644			1135	NA		1.40407488438199	0.0800185444658201	0	1.14990421282904	0.0467743399602928	1	2.17542040703936		0
M423.1533T5.39	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M423T5	423.153275917091	323.37455356374			25	NA		0.564095527594871	0.0801313931817709	0	-0.28611046467209	0.214964045323823	0	2.57151158475169		0
M221.0497T7.42	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M221T7.1	221.049663918473	445.001999289128		[M+Cl]- 186.07	9	171	@M218.0521T7.41|+13C+37Cl|+13C+34S|@M219.0457T7.41|+18O|+13C2|@M220.0491T7.41|+13C|+15N	1.65243382385834	0.081697331698204	0	-0.741113789076044	0.283595154178311	0	2.03895393555522		0
M251.9977T8.45	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M252T8	251.997720289083	507.214966185951			34	NA		3.0271741140113	0.0817444303279047	0	1.6693981830422	0.232546305894142	0	2.2836111607292		0
M315.0365T8.93	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M315T9	315.036544061882	535.832652051451			492	NA		1.89021260233066	0.0817444303279047	0	-0.848701629552327	0.287223941678953	0	2.35062964573285		0
M325.126T2.86	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M325T3	325.12601313616	171.402510712564			827	NA		-1.19493148376666	0.0817444303279047	0	0.675779073112979	0.164895096249644	0	2.33339379455738		0
M367.1363T7.4	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M367T7	367.136325509904	444.19041073671	[514][M+2]-		9	334	@M368.1398T7.41|-13C	1.05076546985401	0.0817444303279047	0	-0.521525602204434	0.233331470123505	0	1.98355003616632		0
M263.0348T4.98	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M263T5.1	263.03480510829	298.96883616627			698	NA		0.780280095071465	0.0817444303279047	0	-0.0596018208179245	0.845362990322611	0	2.32570498851097		0
M327.1569T5.66	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M327T6	327.156880051636	339.718481107736			887	NA		0.778244057406186	0.0877375415216674	0	0.000740143260506088	0.947024433733425	0	2.10616220580239		0
M157.0144T8.91	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M157T9	157.014370112117	534.707500966731	[127][M]-	[M-H-CH2]- 172.046	15	93	@M158.0177T8.91|-13C|@M159.0189T8.91|-18O|-13C2|@M219.0151T8.93|-(H2O)-(CO2)	0.582435930864275	0.0904454164790507	0	-0.428698982203546	0.0726679669806421	0	2.21419316584286		0
M411.0757T8.45	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M411T8	411.075662279581	507.27250877905			34	NA		0.586963369271659	0.0988651342631295	0	-0.0616274812657291	0.806748111464747	0	2.41874992921678		0
M154.0512T3.45	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M154T3.1	154.051193174669	207.158037947361			43	29	@M110.0613T3.45|+(CO2)	0.390942775567851	0.104678103013257	0	-0.0317163931251407	0.844243931576088	0	2.66990924125284		0
M323.4998T12.07	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M323T12.2	323.499790491629	723.947222465353			74	NA		1.52519043660659	0.108204100700776	0	-0.0489123028842755	0.903739134281146	0	2.43182662794528		0
M157T8_Allantoin	metabolomics_plasma_hilic_neg	MX2	hilic	Allantoin	CHEBI:15676	2	a,b	C01551	Nucleotide metabolism	Purine metabolism	Allantoin	HMDB00462	CID204	C4H6N4O3	158.04399	POJWUDADGALRAB-UHFFFAOYSA-N	InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)	M157T8	157.036851065525	456.158278413541	[128][M]-		3	94	@M158.0402T7.6|-13C|@M337.1008T7.66|-(C6H10O5)-(H2O)	0.358077994496401	0.108204100700776	0	0.136307123814795	0.503082875005054	0	2.34203678737827		0
M89T10_Oxalic.acid	metabolomics_plasma_hilic_neg	MX2	hilic	Oxalic acid	CHEBI:16995	2	a,b	C00209	Lipid metabolism|Microbial Metabolism	Fatty acids|Microbial Metabolism	Dicarboxylic|Microbial Metabolism	HMDB02329	CID971	C2H2O4	89.99531	MUBZPKHOEPUJKR-UHFFFAOYSA-N	InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)	M89T10	88.9881954287784	595.753417448596	[11][M]-	[M-H-C2H4]- 118.027 [M-H-COCH2]- 132.006 [M-H-C3H2O3]- 176.001	39	12	@M89.9915T9.93|-13C|@M90.9924T9.93|-18O|-13C2|@M150.9886T9.93|-(H2O)-(CO2)|@M209T10.1_D.Saccharic.acid.D.Gluca.|-(C4H8O4)	0.430988595663582	0.117147950558338	0	0.0914859115902722	0.763084506971762	0	2.10093336802346		0
M828.235T12.05	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M828T12	828.235038228875	723.291815682471	[675][M]2-	[3M-H+Cl]2- 540.843	74	429	@M828.7368T12.06|-13Cdb	1.83730317211978	0.118502048146767	0	-0.18390402566293	0.820136179145624	0	2.47932668802093		0
M820.2481T12.06	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M820T12	820.24810952162	723.347007230593	[673][M]2-		74	427	@M820.7499T12.05|-13Cdb	1.79453485693119	0.118502048146767	0	-0.175359963755813	0.824576437596023	0	2.42216586179838		0
M338.1042T7.66	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M338T8	338.104154699747	459.424081909817	[475][M+1]-		3	94	@M337.1008T7.66|+13C	0.482429616331443	0.118502048146767	0	0.35035287554795	0.110719326526848	0	2.07814656904464		0
M132.0127T3.03	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M132T3	132.012655686748	181.846534730715			22	NA		0.808489791905485	0.121947911959568	0	0.630208858054958	0.0845857903678761	0	2.42578508589299		0
M192.5132T10.77	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M193T11	192.513247300924	646.494837508473		[M-2H]2- 387.042	1272	NA		0.513128070350501	0.124002838572774	0	-0.297090801834822	0.190577706090359	0	2.03430009435396		0
M171.0302T10.74	metabolomics_plasma_hilic_neg	MX2	hilic			NA									NA			M171T11.1	171.030179291198	644.678795469032	[157][M]-		1272	109	@M172.0335T10.75|-13C	0.73531059911873	0.127951694639158	0	-1.15308285072717	0.000706114648549694	1	1.94144453483538		0
